concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2071500006,46234681,Maps to,2025-04-01,2099-12-31,
2071500007,3654719,Maps to,2025-04-01,2099-12-31,
2071500008,2072499995,Maps to,2025-04-01,2099-12-31,
2071500009,4128244,Maps to,2025-04-01,2099-12-31,
2071500010,36304859,Maps to,2025-04-01,2099-12-31,
2071500011,2072499994,Maps to,2025-04-01,2099-12-31,
2071500012,2072499993,Maps to,2025-04-01,2099-12-31,
2071500013,2072499992,Maps to,2025-04-01,2099-12-31,
2071500014,2072499991,Maps to,2025-04-01,2099-12-31,
2071500015,4155657,Maps to,2025-04-01,2099-12-31,
2071500016,2072499990,Maps to,2025-04-01,2099-12-31,
2071500017,2072499989,Maps to,2025-04-01,2099-12-31,
2071500018,742592,Maps to,2025-04-01,2099-12-31,
2071500019,742593,Maps to,2025-04-01,2099-12-31,
2071500020,44809983,Maps to,2025-04-01,2099-12-31,
2071500021,42873108,Maps to,2025-04-01,2099-12-31,
2071500022,3655548,Maps to,2025-04-01,2099-12-31,
2071500023,2072499988,Maps to,2025-04-01,2099-12-31,
2071500024,37157688,Maps to,2025-04-01,2099-12-31,
2071500025,2072499987,Maps to,2025-04-01,2099-12-31,
2071500026,2072499986,Maps to,2025-04-01,2099-12-31,
2071500027,4159568,Maps to,2025-04-01,2099-12-31,
2071500027,42528829,Maps to,2025-04-01,2099-12-31,
2071500028,2072499985,Maps to,2025-04-01,2099-12-31,
2071500029,2072499984,Maps to,2025-04-01,2099-12-31,
2071500030,4164838,Maps to,2025-04-01,2099-12-31,
2071500030,42870296,Maps to,2025-04-01,2099-12-31,
2071500031,42873028,Maps to,2025-04-01,2099-12-31,
2071500032,2072499982,Maps to,2025-04-01,2099-12-31,
2071500033,4159696,Maps to,2025-04-01,2099-12-31,
2071500034,2072499981,Maps to,2025-04-01,2099-12-31,
2071500035,40772159,Maps to,2025-04-01,2099-12-31,
2071500035,45772733,Maps to,2025-04-01,2099-12-31,
2071500036,3049169,Maps to,2025-04-01,2099-12-31,
2071500036,4159706,Maps to,2025-04-01,2099-12-31,
2071500037,2072499980,Maps to,2025-04-01,2099-12-31,
2071500038,37157670,Maps to,2025-04-01,2099-12-31,
2071500039,4159709,Maps to,2025-04-01,2099-12-31,
2071500040,2072499979,Maps to,2025-04-01,2099-12-31,
2071500041,2072499978,Maps to,2025-04-01,2099-12-31,
2071500042,2072499977,Maps to,2025-04-01,2099-12-31,
2071500043,4169175,Maps to,2025-04-01,2099-12-31,
2071500043,42869861,Maps to,2025-04-01,2099-12-31,
2071500044,37017073,Maps to,2025-04-01,2099-12-31,
2071500044,43055202,Maps to,2025-04-01,2099-12-31,
2071500045,40488390,Maps to,2025-04-01,2099-12-31,
2071500046,2072499976,Maps to,2025-04-01,2099-12-31,
2071500047,40486423,Maps to,2025-04-01,2099-12-31,
2071500048,43054876,Maps to,2025-04-01,2099-12-31,
2071500048,44808666,Maps to,2025-04-01,2099-12-31,
2071500049,3655507,Maps to,2025-04-01,2099-12-31,
2071500049,42527979,Maps to,2025-04-01,2099-12-31,
2071500050,2072499975,Maps to,2025-04-01,2099-12-31,
2071500051,40758878,Maps to,2025-04-01,2099-12-31,
2071500051,44809413,Maps to,2025-04-01,2099-12-31,
2071500052,44804610,Maps to,2025-04-01,2099-12-31,
2071500053,40772147,Maps to,2025-04-01,2099-12-31,
2071500054,2072499974,Maps to,2025-04-01,2099-12-31,
2071500055,2072499973,Maps to,2025-04-01,2099-12-31,
2071500056,2072499972,Maps to,2025-04-01,2099-12-31,
2071500057,44783153,Maps to,2025-04-01,2099-12-31,
2071500058,2072499971,Maps to,2025-04-01,2099-12-31,
2071500059,2072499983,Maps to,2025-04-01,2099-12-31,
2071500060,37310582,Maps to,2025-04-01,2099-12-31,
2071500061,42868695,Maps to,2025-04-01,2099-12-31,
2071500062,36684916,Maps to,2025-04-01,2099-12-31,
2071500063,605634,Maps to,2025-04-01,2099-12-31,
2071500063,42869702,Maps to,2025-04-01,2099-12-31,
2071500064,2072499970,Maps to,2025-04-01,2099-12-31,
2071500065,2072499969,Maps to,2025-04-01,2099-12-31,
2071500066,2072499968,Maps to,2025-04-01,2099-12-31,
2071500067,2072499967,Maps to,2025-04-01,2099-12-31,
2071500068,2072499966,Maps to,2025-04-01,2099-12-31,
2071500069,2072499965,Maps to,2025-04-01,2099-12-31,
2071500070,2072499964,Maps to,2025-04-01,2099-12-31,
2071500071,3035486,Maps to,2025-04-01,2099-12-31,
2071500071,36713656,Maps to,2025-04-01,2099-12-31,
2071500072,2072499963,Maps to,2025-04-01,2099-12-31,
2071500073,4165613,Maps to,2025-04-01,2099-12-31,
2072499963,2071500072,Mapped from,2025-04-01,2099-12-31,
2072499963,2072499963,Maps to,2025-04-01,2099-12-31,
2072499963,2072499963,Mapped from,2025-04-01,2099-12-31,
2072499964,2071500070,Mapped from,2025-04-01,2099-12-31,
2072499964,2072499964,Mapped from,2025-04-01,2099-12-31,
2072499964,2072499964,Maps to,2025-04-01,2099-12-31,
2072499965,2071500069,Mapped from,2025-04-01,2099-12-31,
2072499965,2072499965,Maps to,2025-04-01,2099-12-31,
2072499965,2072499965,Mapped from,2025-04-01,2099-12-31,
2072499966,2071500068,Mapped from,2025-04-01,2099-12-31,
2072499966,2072499966,Mapped from,2025-04-01,2099-12-31,
2072499966,2072499966,Maps to,2025-04-01,2099-12-31,
2072499967,2071500067,Mapped from,2025-04-01,2099-12-31,
2072499967,2072499967,Mapped from,2025-04-01,2099-12-31,
2072499967,2072499967,Maps to,2025-04-01,2099-12-31,
2072499968,2071500066,Mapped from,2025-04-01,2099-12-31,
2072499968,2072499968,Maps to,2025-04-01,2099-12-31,
2072499968,2072499968,Mapped from,2025-04-01,2099-12-31,
2072499969,2071500065,Mapped from,2025-04-01,2099-12-31,
2072499969,2072499969,Maps to,2025-04-01,2099-12-31,
2072499969,2072499969,Mapped from,2025-04-01,2099-12-31,
2072499970,2071500064,Mapped from,2025-04-01,2099-12-31,
2072499970,2072499970,Maps to,2025-04-01,2099-12-31,
2072499970,2072499970,Mapped from,2025-04-01,2099-12-31,
2072499971,2071500058,Mapped from,2025-04-01,2099-12-31,
2072499971,2072499971,Maps to,2025-04-01,2099-12-31,
2072499971,2072499971,Mapped from,2025-04-01,2099-12-31,
2072499972,2071500056,Mapped from,2025-04-01,2099-12-31,
2072499972,2072499972,Maps to,2025-04-01,2099-12-31,
2072499972,2072499972,Mapped from,2025-04-01,2099-12-31,
2072499973,2071500055,Mapped from,2025-04-01,2099-12-31,
2072499973,2072499973,Maps to,2025-04-01,2099-12-31,
2072499973,2072499973,Mapped from,2025-04-01,2099-12-31,
2072499974,2071500054,Mapped from,2025-04-01,2099-12-31,
2072499974,2072499974,Maps to,2025-04-01,2099-12-31,
2072499974,2072499974,Mapped from,2025-04-01,2099-12-31,
2072499975,2071500050,Mapped from,2025-04-01,2099-12-31,
2072499975,2072499975,Mapped from,2025-04-01,2099-12-31,
2072499975,2072499975,Maps to,2025-04-01,2099-12-31,
2072499976,2071500046,Mapped from,2025-04-01,2099-12-31,
2072499976,2072499976,Mapped from,2025-04-01,2099-12-31,
2072499976,2072499976,Maps to,2025-04-01,2099-12-31,
2072499977,2071500042,Mapped from,2025-04-01,2099-12-31,
2072499977,2072499977,Maps to,2025-04-01,2099-12-31,
2072499977,2072499977,Mapped from,2025-04-01,2099-12-31,
2072499978,2071500041,Mapped from,2025-04-01,2099-12-31,
2072499978,2072499978,Maps to,2025-04-01,2099-12-31,
2072499978,2072499978,Mapped from,2025-04-01,2099-12-31,
2072499979,2071500040,Mapped from,2025-04-01,2099-12-31,
2072499979,2072499979,Mapped from,2025-04-01,2099-12-31,
2072499979,2072499979,Maps to,2025-04-01,2099-12-31,
2072499980,4154757,Subsumes,2025-04-01,2099-12-31,
2072499980,2071500037,Mapped from,2025-04-01,2099-12-31,
2072499980,2072499980,Maps to,2025-04-01,2099-12-31,
2072499980,2072499980,Mapped from,2025-04-01,2099-12-31,
2072499981,2071500034,Mapped from,2025-04-01,2099-12-31,
2072499981,2072499981,Mapped from,2025-04-01,2099-12-31,
2072499981,2072499981,Maps to,2025-04-01,2099-12-31,
2072499982,2071500032,Mapped from,2025-04-01,2099-12-31,
2072499982,2072499982,Mapped from,2025-04-01,2099-12-31,
2072499982,2072499982,Maps to,2025-04-01,2099-12-31,
2072499983,2071500059,Mapped from,2025-04-01,2099-12-31,
2072499983,2072499983,Maps to,2025-04-01,2099-12-31,
2072499983,2072499983,Mapped from,2025-04-01,2099-12-31,
2072499984,2071500029,Mapped from,2025-04-01,2099-12-31,
2072499984,2072499984,Maps to,2025-04-01,2099-12-31,
2072499984,2072499984,Mapped from,2025-04-01,2099-12-31,
2072499985,2071500028,Mapped from,2025-04-01,2099-12-31,
2072499985,2072499985,Maps to,2025-04-01,2099-12-31,
2072499985,2072499985,Mapped from,2025-04-01,2099-12-31,
2072499986,4153980,Is a,2025-04-01,2099-12-31,
2072499986,2071500026,Mapped from,2025-04-01,2099-12-31,
2072499986,2072499986,Maps to,2025-04-01,2099-12-31,
2072499986,2072499986,Mapped from,2025-04-01,2099-12-31,
2072499987,4043369,Is a,2025-04-01,2099-12-31,
2072499987,2071500025,Mapped from,2025-04-01,2099-12-31,
2072499987,2072499987,Mapped from,2025-04-01,2099-12-31,
2072499987,2072499987,Maps to,2025-04-01,2099-12-31,
2072499988,44807161,Subsumes,2025-04-01,2099-12-31,
2072499988,2071500023,Mapped from,2025-04-01,2099-12-31,
2072499988,2072499988,Mapped from,2025-04-01,2099-12-31,
2072499988,2072499988,Maps to,2025-04-01,2099-12-31,
2072499989,2071500017,Mapped from,2025-04-01,2099-12-31,
2072499989,2072499989,Mapped from,2025-04-01,2099-12-31,
2072499989,2072499989,Maps to,2025-04-01,2099-12-31,
2072499990,2071500016,Mapped from,2025-04-01,2099-12-31,
2072499990,2072499990,Maps to,2025-04-01,2099-12-31,
2072499990,2072499990,Mapped from,2025-04-01,2099-12-31,
2072499991,2071500014,Mapped from,2025-04-01,2099-12-31,
2072499991,2072499991,Mapped from,2025-04-01,2099-12-31,
2072499991,2072499991,Maps to,2025-04-01,2099-12-31,
2072499992,2071500013,Mapped from,2025-04-01,2099-12-31,
2072499992,2072499992,Mapped from,2025-04-01,2099-12-31,
2072499992,2072499992,Maps to,2025-04-01,2099-12-31,
2072499993,2071500012,Mapped from,2025-04-01,2099-12-31,
2072499993,2072499993,Maps to,2025-04-01,2099-12-31,
2072499993,2072499993,Mapped from,2025-04-01,2099-12-31,
2072499994,2071500011,Mapped from,2025-04-01,2099-12-31,
2072499994,2072499994,Mapped from,2025-04-01,2099-12-31,
2072499994,2072499994,Maps to,2025-04-01,2099-12-31,
2072499995,37399733,Is a,2025-04-01,2099-12-31,
2072499995,2071500008,Mapped from,2025-04-01,2099-12-31,
2072499995,2072499995,Maps to,2025-04-01,2099-12-31,
2072499995,2072499995,Mapped from,2025-04-01,2099-12-31,
2072499996,2071500004,Mapped from,2025-04-01,2099-12-31,
2072499996,2072499996,Maps to,2025-04-01,2099-12-31,
2072499996,2072499996,Mapped from,2025-04-01,2099-12-31,
2072499997,2071500003,Mapped from,2025-04-01,2099-12-31,
2072499997,2072499997,Maps to,2025-04-01,2099-12-31,
2072499997,2072499997,Mapped from,2025-04-01,2099-12-31,
2072499998,2071500001,Mapped from,2025-04-01,2099-12-31,
2072499998,2072499998,Maps to,2025-04-01,2099-12-31,
2072499998,2072499998,Mapped from,2025-04-01,2099-12-31,
