mapping_concept_id,mapping_concept_code,confidence,predicate_id,mapping_justification,mapping_provider,author_id,author_label,reviewer_id,reviewer_label,mapping_tool,mapping_tool_version
1,B2AI:1000001|| - ||B2AI|| - ||42698-1|| - ||LOINC,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
2,B2AI:1000002|| - ||B2AI|| - ||252465000|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,14,Xuan (Susan) Han,Google Sheet Workflow,v1.0
3,B2AI:1000002|| - ||B2AI|| - ||431314004|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
4,B2AI:1000003|| - ||B2AI|| - ||303699009|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
5,B2AI:1000004|| - ||B2AI|| - ||431410007|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
6,B2AI:1000005|| - ||B2AI|| - ||8641-3|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,12,Soojin Park,Google Sheet Workflow,v1.0
9,B2AI:1000007|| - ||B2AI|| - ||129008009|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,5,Jennifer Thate,Google Sheet Workflow,v1.0
10,B2AI:1000007|| - ||B2AI|| - ||170213007|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
8,B2AI:1000007|| - ||B2AI|| - ||275818006|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
7,B2AI:1000007|| - ||B2AI|| - ||96759-6|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
11,B2AI:1000009|| - ||B2AI|| - ||7486|| - ||RxNorm,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,0,Clermont,Google Sheet Workflow,v1.0
13,B2AI:1000010|| - ||B2AI|| - ||32624-9|| - ||LOINC,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,5,Jennifer Thate,Google Sheet Workflow,v1.0
18,B2AI:1000010|| - ||B2AI|| - ||54134-2|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
12,B2AI:1000010|| - ||B2AI|| - ||56091-2|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
16,B2AI:1000010|| - ||B2AI|| - ||69855-5|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
15,B2AI:1000010|| - ||B2AI|| - ||72826-1|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
14,B2AI:1000010|| - ||B2AI|| - ||74693-3|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
17,B2AI:1000010|| - ||B2AI|| - ||TheBasics_Race|| - ||PPI,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
19,B2AI:1000011|| - ||B2AI|| - ||20112-9|| - ||LOINC,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
20,B2AI:1000012|| - ||B2AI|| - ||38223-4|| - ||LOINC,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,5,Jennifer Thate,Google Sheet Workflow,v1.0
21,B2AI:1000013|| - ||B2AI|| - ||1007395|| - ||CPT4,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
22,B2AI:1000013|| - ||B2AI|| - ||470372005|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
24,B2AI:1000013|| - ||B2AI|| - ||49245001|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
25,B2AI:1000013|| - ||B2AI|| - ||61420007|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
23,B2AI:1000013|| - ||B2AI|| - ||907581000000105|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
26,B2AI:1000014|| - ||B2AI|| - ||870384002|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
27,B2AI:1000015|| - ||B2AI|| - ||782487009|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
28,B2AI:1000016|| - ||B2AI|| - ||21838-8|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
33,B2AI:1000016|| - ||B2AI|| - ||46463-6|| - ||LOINC,0.9,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
30,B2AI:1000016|| - ||B2AI|| - ||54133-4|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
29,B2AI:1000016|| - ||B2AI|| - ||69490-1|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
31,B2AI:1000016|| - ||B2AI|| - ||74694-1|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
32,B2AI:1000016|| - ||B2AI|| - ||80908-7|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
34,B2AI:1000018|| - ||B2AI|| - ||8302-2|| - ||LOINC,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,5,Jennifer Thate,Google Sheet Workflow,v1.0
35,B2AI:1000019|| - ||B2AI|| - ||363850001|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,0,"Edilberto Amorim, MD",Google Sheet Workflow,v1.0
36,B2AI:1000020|| - ||B2AI|| - ||126952004|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,4,Mark Wainwright,Google Sheet Workflow,v1.0
37,B2AI:1000020|| - ||B2AI|| - ||764666002|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
48,B2AI:1000021|| - ||B2AI|| - ||438173002|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
46,B2AI:1000021|| - ||B2AI|| - ||50982-8|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
43,B2AI:1000021|| - ||B2AI|| - ||50983-6|| - ||LOINC,0.9,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
38,B2AI:1000021|| - ||B2AI|| - ||50984-4|| - ||LOINC,0.9,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,14,Xuan (Susan) Han,Google Sheet Workflow,v1.0
47,B2AI:1000021|| - ||B2AI|| - ||50985-1|| - ||LOINC,0.9,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
40,B2AI:1000021|| - ||B2AI|| - ||50986-9|| - ||LOINC,0.9,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
44,B2AI:1000021|| - ||B2AI|| - ||50987-7|| - ||LOINC,0.9,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
42,B2AI:1000021|| - ||B2AI|| - ||50988-5|| - ||LOINC,0.9,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
39,B2AI:1000021|| - ||B2AI|| - ||50989-3|| - ||LOINC,0.9,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,14,Xuan (Susan) Han,Google Sheet Workflow,v1.0
45,B2AI:1000021|| - ||B2AI|| - ||50990-1|| - ||LOINC,0.9,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
41,B2AI:1000021|| - ||B2AI|| - ||50991-9|| - ||LOINC,0.9,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
49,B2AI:1000022|| - ||B2AI|| - ||840539006|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,0,Sergej Abraovich,Google Sheet Workflow,v1.0
1537,B2AI:1000023|| - ||B2AI|| - ||106063007|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,0,Sergej Abraovich,Google Sheet Workflow,v1.0
50,B2AI:1000023|| - ||B2AI|| - ||267037003|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,0,Sergej Abraovich,Google Sheet Workflow,v1.0
51,B2AI:1000024|| - ||B2AI|| - ||74016001|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
52,B2AI:1000025|| - ||B2AI|| - ||8975-5|| - ||LOINC,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
55,B2AI:1000026|| - ||B2AI|| - ||303699009|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
54,B2AI:1000026|| - ||B2AI|| - ||385810009|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
53,B2AI:1000026|| - ||B2AI|| - ||385813006|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
56,B2AI:1000027|| - ||B2AI|| - ||268425006|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
57,B2AI:1000028|| - ||B2AI|| - ||734358005|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
58,B2AI:1000029|| - ||B2AI|| - ||1225002|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
59,B2AI:1000030|| - ||B2AI|| - ||702556008|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
60,B2AI:1000032|| - ||B2AI|| - ||258643002|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,14,Xuan (Susan) Han,Google Sheet Workflow,v1.0
61,B2AI:1000033|| - ||B2AI|| - ||439095005|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
62,B2AI:1000034|| - ||B2AI|| - ||62013009|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,5,Jennifer Thate,Google Sheet Workflow,v1.0
64,B2AI:1000035|| - ||B2AI|| - ||736158002|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
65,B2AI:1000035|| - ||B2AI|| - ||77477000|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
63,B2AI:1000035|| - ||B2AI|| - ||87065-9|| - ||LOINC,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
67,B2AI:1000036|| - ||B2AI|| - ||99287-5|| - ||LOINC,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
66,B2AI:1000036|| - ||B2AI|| - ||99287-5|| - ||LOINC,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
68,B2AI:1000038|| - ||B2AI|| - ||249274008|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
69,B2AI:1000039|| - ||B2AI|| - ||241547009|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
70,B2AI:1000040|| - ||B2AI|| - ||51497000|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
71,B2AI:1000041|| - ||B2AI|| - ||225358003|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
72,B2AI:1000041|| - ||B2AI|| - ||782487009|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
73,B2AI:1000042|| - ||B2AI|| - ||225670007|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
74,B2AI:1000042|| - ||B2AI|| - ||8698-3|| - ||LOINC,0.9,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
75,B2AI:1000043|| - ||B2AI|| - ||782487009|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
76,B2AI:1000044|| - ||B2AI|| - ||99707-2|| - ||LOINC,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,11,Azra Bihorac ,Google Sheet Workflow,v1.0
77,B2AI:1000045|| - ||B2AI|| - ||38225-9|| - ||LOINC,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
79,B2AI:1000047|| - ||B2AI|| - ||302497006|| - ||SNOMED,1,skos:exactMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,2,Eric Rosenthal,Google Sheet Workflow,v1.0
78,B2AI:1000047|| - ||B2AI|| - ||90935|| - ||CPT4,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,0,Sergej Anramovich,Google Sheet Workflow,v1.0
81,B2AI:1000048|| - ||B2AI|| - ||713132000|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,8,Sergej Abramovich,Google Sheet Workflow,v1.0
80,B2AI:1000048|| - ||B2AI|| - ||74204-9|| - ||LOINC,1,skos:narrowMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,13,Randall Moorman,Google Sheet Workflow,v1.0
83,B2AI:1000049|| - ||B2AI|| - ||99287-5|| - ||LOINC,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
82,B2AI:1000049|| - ||B2AI|| - ||99287-5|| - ||LOINC,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
84,B2AI:1000050|| - ||B2AI|| - ||371842003|| - ||SNOMED,1,skos:relatedMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,GILLES cLERMONT,Google Sheet Workflow,v1.0
85,B2AI:1000050|| - ||B2AI|| - ||77477000|| - ||SNOMED,1,skos:broadMatch,sempav:manualMappingCuration,https://docs.google.com/spreadsheets/d/1EH61Y1xuNxei6CT_VcU0AeYY88Gk5aYExaF6THhzQ1U,1,Polina Talapova,9,Gilles Clermont,Google Sheet Workflow,v1.0
