concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
32085,2052497952,Is a,2025-04-15,2099-12-31,
32085,2052498530,Subsumes,2025-04-15,2099-12-31,
32085,2052499063,Subsumes,2025-04-15,2099-12-31,
32085,2052499065,Subsumes,2025-04-15,2099-12-31,
32085,2052499083,Subsumes,2025-04-15,2099-12-31,
32085,2052499130,Subsumes,2025-04-15,2099-12-31,
32085,2052499131,Subsumes,2025-04-15,2099-12-31,
32085,2052499132,Subsumes,2025-04-15,2099-12-31,
32085,2052499133,Subsumes,2025-04-15,2099-12-31,
32085,2052499153,Subsumes,2025-04-15,2099-12-31,
32085,2052499154,Subsumes,2025-04-15,2099-12-31,
32085,2052499200,Subsumes,2025-04-15,2099-12-31,
32085,2052499235,Subsumes,2025-04-15,2099-12-31,
32085,2052499339,Subsumes,2025-04-15,2099-12-31,
32085,2052499370,Subsumes,2025-04-15,2099-12-31,
32085,2052499371,Subsumes,2025-04-15,2099-12-31,
32085,2052499420,Subsumes,2025-04-15,2099-12-31,
32085,2052499521,Subsumes,2025-04-15,2099-12-31,
32085,2052499524,Subsumes,2025-04-15,2099-12-31,
32085,2052499527,Subsumes,2025-04-15,2099-12-31,
32085,2052499533,Subsumes,2025-04-15,2099-12-31,
32085,2052499538,Subsumes,2025-04-15,2099-12-31,
32085,2052499570,Subsumes,2025-04-15,2099-12-31,
32085,2052499752,Subsumes,2025-04-15,2099-12-31,
32085,2052499753,Subsumes,2025-04-15,2099-12-31,
32085,2052499754,Subsumes,2025-04-15,2099-12-31,
32085,2052499755,Subsumes,2025-04-15,2099-12-31,
32085,2052499756,Subsumes,2025-04-15,2099-12-31,
32085,2052499789,Subsumes,2025-04-15,2099-12-31,
32089,2052497732,Is a,2025-04-15,2099-12-31,
32091,2052497732,Is a,2025-04-15,2099-12-31,
32093,2052497447,Subsumes,2025-04-15,2099-12-31,
32093,2052497577,Is a,2025-04-15,2099-12-31,
32093,2052497732,Is a,2025-04-15,2099-12-31,
32094,2052497211,Subsumes,2025-04-15,2099-12-31,
32095,2052497732,Is a,2025-04-15,2099-12-31,
32105,2052497475,Subsumes,2025-04-15,2099-12-31,
32105,2052497530,Subsumes,2025-04-15,2099-12-31,
32105,2052497577,Is a,2025-04-15,2099-12-31,
32105,2052497821,Subsumes,2025-04-15,2099-12-31,
32106,2052497205,Subsumes,2025-04-15,2099-12-31,
32106,2052497551,Subsumes,2025-04-15,2099-12-31,
32106,2052497552,Subsumes,2025-04-15,2099-12-31,
32106,2052497577,Is a,2025-04-15,2099-12-31,
32106,2052497614,Subsumes,2025-04-15,2099-12-31,
32106,2052497746,Subsumes,2025-04-15,2099-12-31,
32106,2052499929,Subsumes,2025-04-15,2099-12-31,
32109,2052497576,Is a,2025-04-15,2099-12-31,
32110,2052497576,Is a,2025-04-15,2099-12-31,
32111,2052497403,Subsumes,2025-04-15,2099-12-31,
32111,2052497537,Subsumes,2025-04-15,2099-12-31,
32111,2052497576,Is a,2025-04-15,2099-12-31,
32111,2052497849,Subsumes,2025-04-15,2099-12-31,
32111,2052499612,Is a,2025-04-15,2099-12-31,
32124,2052497423,Is a,2025-04-15,2099-12-31,
32125,2052497424,Subsumes,2025-04-15,2099-12-31,
32125,2052497430,Is a,2025-04-15,2099-12-31,
32125,2052497433,Subsumes,2025-04-15,2099-12-31,
32133,2052497615,Is a,2025-04-15,2099-12-31,
32135,2052497615,Is a,2025-04-15,2099-12-31,
32142,2052497582,Is a,2025-04-15,2099-12-31,
32142,2052497627,Is a,2025-04-15,2099-12-31,
32142,2052497853,Subsumes,2025-04-15,2099-12-31,
32142,2052498046,Subsumes,2025-04-15,2099-12-31,
32145,2052497588,Is a,2025-04-15,2099-12-31,
32152,2052497284,Subsumes,2025-04-15,2099-12-31,
32152,2052497385,Subsumes,2025-04-15,2099-12-31,
32152,2052497495,Subsumes,2025-04-15,2099-12-31,
32152,2052497501,Subsumes,2025-04-15,2099-12-31,
32152,2052497502,Subsumes,2025-04-15,2099-12-31,
32152,2052497503,Subsumes,2025-04-15,2099-12-31,
32152,2052497640,Is a,2025-04-15,2099-12-31,
32152,2052497874,Subsumes,2025-04-15,2099-12-31,
32155,2052497216,Subsumes,2025-04-15,2099-12-31,
32155,2052497605,Is a,2025-04-15,2099-12-31,
32157,2052497210,Is a,2025-04-15,2099-12-31,
32157,2052497605,Is a,2025-04-15,2099-12-31,
32160,2052497210,Is a,2025-04-15,2099-12-31,
32160,2052497605,Is a,2025-04-15,2099-12-31,
32162,2052497210,Is a,2025-04-15,2099-12-31,
32162,2052497605,Is a,2025-04-15,2099-12-31,
32162,2052497615,Is a,2025-04-15,2099-12-31,
32162,2052499166,Subsumes,2025-04-15,2099-12-31,
32162,2052499167,Subsumes,2025-04-15,2099-12-31,
32163,2052497210,Is a,2025-04-15,2099-12-31,
32163,2052497605,Is a,2025-04-15,2099-12-31,
32170,2052497632,Is a,2025-04-15,2099-12-31,
32173,2052497452,Subsumes,2025-04-15,2099-12-31,
32173,2052497585,Is a,2025-04-15,2099-12-31,
32173,2052497621,Subsumes,2025-04-15,2099-12-31,
32178,2052497585,Is a,2025-04-15,2099-12-31,
32178,2052497592,Is a,2025-04-15,2099-12-31,
32178,2052497710,Subsumes,2025-04-15,2099-12-31,
32178,2052497855,Subsumes,2025-04-15,2099-12-31,
32178,2052498013,Subsumes,2025-04-15,2099-12-31,
32178,2052498024,Subsumes,2025-04-15,2099-12-31,
32178,2052498328,Subsumes,2025-04-15,2099-12-31,
32178,2052498334,Subsumes,2025-04-15,2099-12-31,
32178,2052498657,Subsumes,2025-04-15,2099-12-31,
32186,2052497611,Is a,2025-04-15,2099-12-31,
32188,2052497611,Is a,2025-04-15,2099-12-31,
32191,2052497588,Is a,2025-04-15,2099-12-31,
32191,2052497636,Subsumes,2025-04-15,2099-12-31,
32191,2052497637,Subsumes,2025-04-15,2099-12-31,
32191,2052497639,Subsumes,2025-04-15,2099-12-31,
32191,2052497641,Subsumes,2025-04-15,2099-12-31,
32191,2052497643,Subsumes,2025-04-15,2099-12-31,
32191,2052497645,Subsumes,2025-04-15,2099-12-31,
32198,2052497083,Subsumes,2025-04-15,2099-12-31,
32198,2052497084,Subsumes,2025-04-15,2099-12-31,
32198,2052497086,Subsumes,2025-04-15,2099-12-31,
32198,2052497090,Subsumes,2025-04-15,2099-12-31,
32198,2052497379,Subsumes,2025-04-15,2099-12-31,
32198,2052497574,Is a,2025-04-15,2099-12-31,
32198,2052497793,Is a,2025-04-15,2099-12-31,
32198,2052497949,Is a,2025-04-15,2099-12-31,
32219,2052497743,Is a,2025-04-15,2099-12-31,
32229,2052497929,Subsumes,2025-04-15,2099-12-31,
32229,2052497931,Subsumes,2025-04-15,2099-12-31,
32229,2052497932,Subsumes,2025-04-15,2099-12-31,
32229,2052497949,Is a,2025-04-15,2099-12-31,
32231,2052497939,Is a,2025-04-15,2099-12-31,
32233,2052497668,Is a,2025-04-15,2099-12-31,
32234,2052497091,Subsumes,2025-04-15,2099-12-31,
32234,2052497217,Is a,2025-04-15,2099-12-31,
32234,2052497573,Subsumes,2025-04-15,2099-12-31,
32234,2052497581,Subsumes,2025-04-15,2099-12-31,
32235,2052497555,Is a,2025-04-15,2099-12-31,
32236,2052497451,Subsumes,2025-04-15,2099-12-31,
32236,2052497554,Subsumes,2025-04-15,2099-12-31,
32236,2052497734,Is a,2025-04-15,2099-12-31,
32241,2052497661,Is a,2025-04-15,2099-12-31,
32241,2052497793,Is a,2025-04-15,2099-12-31,
32241,2052497949,Is a,2025-04-15,2099-12-31,
32247,2052497260,Subsumes,2025-04-15,2099-12-31,
32247,2052497609,Is a,2025-04-15,2099-12-31,
32248,2052497591,Subsumes,2025-04-15,2099-12-31,
32248,2052497610,Is a,2025-04-15,2099-12-31,
32248,2052497953,Is a,2025-04-15,2099-12-31,
32252,2052497207,Subsumes,2025-04-15,2099-12-31,
32252,2052497225,Subsumes,2025-04-15,2099-12-31,
32252,2052497376,Subsumes,2025-04-15,2099-12-31,
32252,2052497649,Subsumes,2025-04-15,2099-12-31,
32252,2052497793,Is a,2025-04-15,2099-12-31,
32252,2052497949,Is a,2025-04-15,2099-12-31,
32252,2052498036,Subsumes,2025-04-15,2099-12-31,
32252,2052498037,Subsumes,2025-04-15,2099-12-31,
32252,2052499900,Subsumes,2025-04-15,2099-12-31,
32255,2052497743,Is a,2025-04-15,2099-12-31,
32256,2052497444,Subsumes,2025-04-15,2099-12-31,
32256,2052497461,Subsumes,2025-04-15,2099-12-31,
32256,2052497606,Is a,2025-04-15,2099-12-31,
32256,2052497656,Subsumes,2025-04-15,2099-12-31,
32256,2052497740,Is a,2025-04-15,2099-12-31,
32268,2052497668,Is a,2025-04-15,2099-12-31,
32268,2052497900,Subsumes,2025-04-15,2099-12-31,
32272,2052497555,Is a,2025-04-15,2099-12-31,
32273,2052497451,Subsumes,2025-04-15,2099-12-31,
32273,2052497554,Subsumes,2025-04-15,2099-12-31,
32273,2052497734,Is a,2025-04-15,2099-12-31,
32285,2052497939,Is a,2025-04-15,2099-12-31,
32286,2052497083,Subsumes,2025-04-15,2099-12-31,
32286,2052497084,Subsumes,2025-04-15,2099-12-31,
32286,2052497086,Subsumes,2025-04-15,2099-12-31,
32286,2052497090,Subsumes,2025-04-15,2099-12-31,
32286,2052497379,Subsumes,2025-04-15,2099-12-31,
32286,2052497574,Is a,2025-04-15,2099-12-31,
32286,2052497793,Is a,2025-04-15,2099-12-31,
32286,2052497949,Is a,2025-04-15,2099-12-31,
32300,2052497218,Is a,2025-04-15,2099-12-31,
32301,2052497077,Subsumes,2025-04-15,2099-12-31,
32301,2052497217,Is a,2025-04-15,2099-12-31,
32301,2052497394,Subsumes,2025-04-15,2099-12-31,
32301,2052497445,Subsumes,2025-04-15,2099-12-31,
32301,2052497463,Subsumes,2025-04-15,2099-12-31,
32301,2052497951,Is a,2025-04-15,2099-12-31,
32312,2052497668,Is a,2025-04-15,2099-12-31,
32312,2052497690,Subsumes,2025-04-15,2099-12-31,
32312,2052497878,Subsumes,2025-04-15,2099-12-31,
32318,2052497623,Is a,2025-04-15,2099-12-31,
32320,2052497618,Is a,2025-04-15,2099-12-31,
32322,2052497218,Subsumes,2025-04-15,2099-12-31,
32322,2052497668,Subsumes,2025-04-15,2099-12-31,
32322,2052497951,Is a,2025-04-15,2099-12-31,
32338,2052497329,Is a,2025-04-15,2099-12-31,
32338,2052497654,Is a,2025-04-15,2099-12-31,
32342,2052497553,Is a,2025-04-15,2099-12-31,
32342,2052497806,Is a,2025-04-15,2099-12-31,
32345,2052497575,Is a,2025-04-15,2099-12-31,
32345,2052499604,Is a,2025-04-15,2099-12-31,
32347,2052497928,Is a,2025-04-15,2099-12-31,
32352,2052497080,Subsumes,2025-04-15,2099-12-31,
32352,2052497089,Subsumes,2025-04-15,2099-12-31,
32352,2052497448,Subsumes,2025-04-15,2099-12-31,
32352,2052497453,Subsumes,2025-04-15,2099-12-31,
32352,2052497457,Subsumes,2025-04-15,2099-12-31,
32352,2052497458,Subsumes,2025-04-15,2099-12-31,
32352,2052497462,Subsumes,2025-04-15,2099-12-31,
32352,2052497464,Subsumes,2025-04-15,2099-12-31,
32352,2052497571,Is a,2025-04-15,2099-12-31,
32352,2052497579,Is a,2025-04-15,2099-12-31,
32352,2052497951,Is a,2025-04-15,2099-12-31,
32355,2052497211,Subsumes,2025-04-15,2099-12-31,
32355,2052497214,Subsumes,2025-04-15,2099-12-31,
32355,2052497396,Subsumes,2025-04-15,2099-12-31,
32355,2052497401,Subsumes,2025-04-15,2099-12-31,
32355,2052497551,Subsumes,2025-04-15,2099-12-31,
32355,2052497571,Subsumes,2025-04-15,2099-12-31,
32355,2052497572,Subsumes,2025-04-15,2099-12-31,
32355,2052497579,Subsumes,2025-04-15,2099-12-31,
32355,2052497593,Subsumes,2025-04-15,2099-12-31,
32355,2052497597,Subsumes,2025-04-15,2099-12-31,
32355,2052497599,Subsumes,2025-04-15,2099-12-31,
32355,2052497622,Subsumes,2025-04-15,2099-12-31,
32355,2052497657,Subsumes,2025-04-15,2099-12-31,
32355,2052497691,Subsumes,2025-04-15,2099-12-31,
32355,2052497697,Subsumes,2025-04-15,2099-12-31,
32355,2052497718,Subsumes,2025-04-15,2099-12-31,
32355,2052497719,Subsumes,2025-04-15,2099-12-31,
32355,2052497741,Subsumes,2025-04-15,2099-12-31,
32355,2052497753,Subsumes,2025-04-15,2099-12-31,
32355,2052497757,Subsumes,2025-04-15,2099-12-31,
32355,2052497758,Subsumes,2025-04-15,2099-12-31,
32355,2052497765,Subsumes,2025-04-15,2099-12-31,
32355,2052497766,Subsumes,2025-04-15,2099-12-31,
32355,2052497798,Subsumes,2025-04-15,2099-12-31,
32355,2052497800,Subsumes,2025-04-15,2099-12-31,
32355,2052497802,Subsumes,2025-04-15,2099-12-31,
32355,2052497815,Subsumes,2025-04-15,2099-12-31,
32355,2052497820,Subsumes,2025-04-15,2099-12-31,
32355,2052497848,Subsumes,2025-04-15,2099-12-31,
32355,2052497921,Subsumes,2025-04-15,2099-12-31,
32355,2052497923,Subsumes,2025-04-15,2099-12-31,
